totalCnt,pageUnit,pageIndex,순번,고유키,국가유산종목,문화재명(국문),문화재명(한자),시도명,시군구명,관리자,종목코드,시도코드,관리번호,지정해제여부,국가유산연계번호,경도,위도,최종수정일
15830,300,1,1,1,국보,서울 숭례문,서울 崇禮門,서울,중구,국가유산청 덕수궁관리소,11,11,0000010000000,N,1111100010000,126.975312652739,37.559975221378,2025-06-26 18:46:08
15830,300,1,2,2,국보,서울 원각사지 십층석탑,서울 圓覺寺址 十層石塔,서울,종로구,종로구,11,11,0000020000000,N,1111100020000,126.988207994364,37.5715461695449,2025-09-27 00:25:02
15830,300,1,3,3,국보,서울 북한산 신라 진흥왕 순수비,서울 北漢山 新羅 眞興王 巡狩碑,서울,용산구,국립중앙박물관,11,11,0000030000000,N,1111100030000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,4,220,국보,여주 고달사지 승탑,驪州 高達寺址 僧塔,경기,여주시,여주시,11,31,0000040000000,N,1113100040000,127.652160778359,37.3939072455202,2025-06-30 19:25:02
15830,300,1,5,238,국보,보은 법주사 쌍사자 석등,報恩 法住寺 雙獅子 石燈,충북,보은군,법주사,11,33,0000050000000,N,1113300050000,127.833219375596,36.5421679403972,2025-06-30 19:25:03
15830,300,1,6,239,국보,충주 탑평리 칠층석탑,忠州 塔坪里 七層石塔,충북,충주시,충주시,11,33,0000060000000,N,1113300060000,127.866630082822,37.0158885404695,2025-12-03 23:25:02
15830,300,1,7,251,국보,천안 봉선홍경사 갈기비,天安 奉先弘慶寺 碣記碑,충남,천안시,천안시,11,34,0000070000000,N,1113400070000,127.134710477185,36.943151950305,2025-07-07 10:55:02
15830,300,1,8,252,국보,보령 성주사지 대낭혜화상탑비,保寧 聖住寺址 大朗慧和尙塔碑,충남,보령시,보령시,11,34,0000080000000,N,1113400080000,126.655469090758,36.3446996913308,2025-06-30 19:25:05
15830,300,1,9,253,국보,부여 정림사지 오층석탑,扶餘 定林寺址 五層石塔,충남,부여군,부여군,11,34,0000090000000,N,1113400090000,126.913363436976,36.2792973520136,2025-06-30 19:25:05
15830,300,1,10,281,국보,남원 실상사 백장암 삼층석탑,南原 實相寺 百丈庵 三層石塔,전북,남원시,백장암,11,35,0000100000000,N,1113500100000,127.619971568516,35.4425391241814,2025-11-12 15:25:04
15830,300,1,11,282,국보,익산 미륵사지 석탑,益山 彌勒寺址 石塔,전북,익산시,익산시,11,35,0000110000000,N,1113500110000,127.030560529125,36.0124223230747,2025-06-30 19:25:07
15830,300,1,12,294,국보,구례 화엄사 각황전 앞 석등,求禮 華嚴寺 覺皇殿 앞 石燈,전남,구례군,화엄사,11,36,0000120000000,N,1113600120000,127.497444533919,35.2571531377685,2025-06-30 19:25:08
15830,300,1,13,295,국보,강진 무위사 극락보전,康津 無爲寺 極樂寶殿,전남,강진군,무위사,11,36,0000130000000,N,1113600130000,126.686758419185,34.738787662775,2025-12-05 09:25:02
15830,300,1,14,314,국보,영천 거조사 영산전,永川 居祖寺 靈山殿,경북,영천시,은해사,11,37,0000140000000,N,1113700140000,128.764535947917,36.0200794751569,2025-12-15 16:56:06
15830,300,1,15,315,국보,안동 봉정사 극락전,安東 鳳停寺 極樂殿,경북,안동시,봉정사,11,37,0000150000000,N,1113700150000,128.662442,36.65344383,2026-04-24 13:55:03
15830,300,1,16,316,국보,안동 법흥사지 칠층전탑,安東 法興寺址 七層塼塔,경북,안동시,안동시 외,11,37,0000160000000,N,1113700160000,128.746392271242,36.5659751219048,2025-06-30 19:25:11
15830,300,1,17,317,국보,영주 부석사 무량수전 앞 석등,榮州 浮石寺 無量壽殿 앞 石燈,경북,영주시,부석사,11,37,0000170000000,N,1113700170000,128.687451710932,36.9988050108967,2025-06-30 19:25:11
15830,300,1,18,318,국보,영주 부석사 무량수전,榮州 浮石寺 無量壽殿,경북,영주시,부석사,11,37,0000180000000,N,1113700180000,128.68748555042,36.9989539877941,2025-06-30 19:25:12
15830,300,1,19,319,국보,영주 부석사 조사당,榮州 浮石寺 祖師堂,경북,영주시,부석사,11,37,0000190000000,N,1113700190000,128.688515469067,36.9996018286797,2025-06-30 19:25:13
15830,300,1,20,320,국보,경주 불국사 다보탑,慶州 佛國寺 多寶塔,경북,경주시,불국사,11,37,0000200000000,N,1113700200000,129.332267999295,35.7899698186069,2025-12-05 23:25:02
15830,300,1,21,321,국보,경주 불국사 삼층석탑,慶州 佛國寺 三層石塔,경북,경주시,불국사,11,37,0000210000000,N,1113700210000,129.331984595091,35.7899677237892,2025-12-05 23:25:02
15830,300,1,22,322,국보,경주 불국사 연화교 및 칠보교,慶州 佛國寺 蓮華橋 및 七寶橋,경북,경주시,불국사,11,37,0000220000000,N,1113700220000,129.331642804335,35.7897191051224,2025-12-05 23:25:02
15830,300,1,23,323,국보,경주 불국사 청운교 및 백운교,慶州 佛國寺 靑雲橋 및 白雲橋,경북,경주시,불국사,11,37,0000230000000,N,1113700230000,129.332158169199,35.7897229583531,2025-06-30 19:25:16
15830,300,1,24,324,국보,경주 석굴암 석굴,慶州 石窟庵 石窟,경북,경주시,불국사,11,37,0000240000000,N,1113700240000,129.349242,35.794852,2025-12-05 23:25:03
15830,300,1,25,325,국보,경주 태종무열왕릉비,慶州 太宗武烈王陵碑,경북,경주시,경주시,11,37,0000250000000,N,1113700250000,129.188548279325,35.8251335576631,2025-06-30 19:25:18
15830,300,1,26,326,국보,경주 불국사 금동비로자나불좌상,慶州 佛國寺 金銅毘盧遮那佛坐像,경북,경주시,불국사,11,37,0000260000000,N,1113700260000,0,0,2025-06-26 18:46:08
15830,300,1,27,327,국보,경주 불국사 금동아미타여래좌상,慶州 佛國寺 金銅阿彌陀如來坐像,경북,경주시,불국사,11,37,0000270000000,N,1113700270000,0,0,2025-09-09 10:25:03
15830,300,1,28,328,국보,경주 백률사 금동약사여래입상,慶州 栢栗寺 金銅藥師如來立像,경북,경주시,국립경주박물관,11,37,0000280000000,N,1113700280000,129.227912382125,35.8293874259588,2025-06-26 18:46:08
15830,300,1,29,329,국보,성덕대왕신종,聖德大王神鍾,경북,경주시,국립경주박물관,11,37,0000290000000,N,1113700290000,129.227912382125,35.8293874259588,2025-06-26 18:46:08
15830,300,1,30,330,국보,경주 분황사 모전석탑,慶州 芬皇寺 模塼石塔,경북,경주시,분황사,11,37,0000300000000,N,1113700300000,129.233641826763,35.840561548299,2025-06-30 19:25:18
15830,300,1,31,331,국보,경주 첨성대,慶州 瞻星臺,경북,경주시,경주시,11,37,0000310000000,N,1113700310000,129.218993693668,35.834695848054,2025-10-07 23:25:02
15830,300,1,32,371,국보,합천 해인사 대장경판,陜川 海印寺 大藏經板,경남,합천군,해인사,11,38,0000320000000,N,1113800320000,128.0980159,35.8011827,2026-01-28 14:25:03
15830,300,1,33,372,국보,창녕 신라 진흥왕 척경비,昌寧 新羅 眞興王 拓境碑,경남,창녕군,창녕군,11,38,0000330000000,N,1113800330000,128.50264501968,35.5407250695667,2025-06-30 19:25:20
15830,300,1,34,373,국보,창녕 술정리 동 삼층석탑,昌寧 述亭里 東 三層石塔,경남,창녕군,창녕군,11,38,0000340000000,N,1113800340000,128.496103617453,35.5395963195985,2025-06-30 19:25:20
15830,300,1,35,296,국보,구례 화엄사 사사자 삼층석탑,求禮 華嚴寺 四獅子 三層石塔,전남,구례군,화엄사,11,36,0000350000000,N,1113600350000,127.49652701406,35.2569773703239,2026-01-23 14:25:02
15830,300,1,36,230,국보,상원사 동종,上院寺 銅鍾,강원,평창군,상원사,11,51,0000360000000,N,1113200360000,0,0,2025-12-11 03:55:02
15830,300,1,37,332,국보,경주 황복사지 삼층석탑,慶州 皇福寺址 三層石塔,경북,경주시,경주시,11,37,0000370000000,N,1113700370000,129.242391005132,35.8321857175997,2026-01-23 14:25:03
15830,300,1,38,333,국보,경주 고선사지 삼층석탑,慶州 高仙寺址 三層石塔,경북,경주시,경주시,11,37,0000380000000,N,1113700380000,129.229057533909,35.8281281391872,2026-01-26 10:25:03
15830,300,1,39,334,국보,경주 나원리 오층석탑,慶州 羅原里 五層石塔,경북,경주시,경주시,11,37,0000390000000,N,1113700390000,129.212255439354,35.8936077546984,2026-01-23 14:25:03
15830,300,1,40,335,국보,경주 정혜사지 십삼층석탑,慶州 淨惠寺址 十三層石塔,경북,경주시,경주시,11,37,0000400000000,N,1113700400000,129.157669514943,36.0190473494375,2026-01-23 14:55:02
15830,300,1,41,240,국보,청주 용두사지 철당간,淸州 龍頭寺址 鐵幢竿,충북,청주시,청주시,11,33,0000410000000,N,1113300410000,127.48975464869,36.6330873652615,2026-01-23 14:55:03
15830,300,1,42,297,국보,순천 송광사 목조삼존불감,順天 松廣寺 木造三尊佛龕,전남,순천시,송광사,11,36,0000420000000,N,1113600420000,127.2756552,35.0021686,2025-06-26 18:46:08
15830,300,1,43,298,국보,혜심 고신제서,惠諶 告身制書,전남,순천시,송광사,11,36,0000430000000,N,1113600430000,127.2756552,35.0021686,2025-06-26 18:46:08
15830,300,1,44,299,국보,장흥 보림사 남·북 삼층석탑 및 석등,長興 寶林寺 南·北 三層石塔 및 石燈,전남,장흥군,보림사,11,36,0000440000000,N,1113600440000,126.896264475771,34.8077435022035,2026-01-23 14:55:03
15830,300,1,45,336,국보,영주 부석사 소조여래좌상,榮州 浮石寺 塑造如來坐像,경북,영주시,부석사,11,37,0000450000000,N,1113700450000,128.6879994,36.9989709,2025-06-26 18:46:08
15830,300,1,46,337,국보,부석사 조사당 벽화,浮石寺 祖師堂 壁畵,경북,영주시,부석사,11,37,0000460000000,N,1113700460000,128.6879994,36.9989709,2025-06-26 18:46:08
15830,300,1,47,374,국보,하동 쌍계사 진감선사탑비,河東 雙磎寺 眞鑑禪師塔碑,경남,하동군,쌍계사,11,38,0000470000000,N,1113800470000,127.650504705527,35.2324784611333,2026-01-23 14:55:04
15830,300,1,48,231,국보,평창 월정사 팔각 구층석탑,平昌 月精寺 八角 九層石塔,강원,평창군,월정사,11,51,0000480000100,N,1113200480000,128.592070081831,37.7316038064596,2026-01-23 14:55:04
15830,300,1,49,17035,국보,평창 월정사 석조보살좌상,平昌 月精寺 石造菩薩坐像,강원,평창군,월정사,11,51,0000480000200,N,1113200480200,0,0,2026-01-26 14:25:04
15830,300,1,50,254,국보,예산 수덕사 대웅전,禮山 修德寺 大雄殿,충남,예산군,수덕사,11,34,0000490000000,N,1113400490000,126.622672726278,36.6632845477709,2026-01-23 14:55:05
15830,300,1,51,300,국보,영암 도갑사 해탈문,靈巖 道岬寺 解脫門,전남,영암군,도갑사,11,36,0000500000000,N,1113600500000,126.662111686294,34.7527543103396,2026-01-23 14:55:05
15830,300,1,52,232,국보,강릉 임영관 삼문,江陵 臨瀛館 三門,강원,강릉시,강릉시,11,51,0000510000000,N,1113200510000,128.891896913434,37.7529411974014,2026-01-23 14:55:24
15830,300,1,53,375,국보,합천 해인사 장경판전,陜川 海印寺 藏經板殿,경남,합천군,해인사,11,38,0000520000000,N,1113800520000,128.098720300091,35.8016023778966,2026-01-23 14:55:06
15830,300,1,54,301,국보,구례 연곡사 동 승탑,求禮 鷰谷寺 東 僧塔,전남,구례군,연곡사,11,36,0000530000000,N,1113600530000,127.588430206405,35.2552278706953,2026-01-23 14:55:07
15830,300,1,55,302,국보,구례 연곡사 북 승탑,求禮 鷰谷寺 北 僧塔,전남,구례군,연곡사,11,36,0000540000000,N,1113600540000,127.588262244393,35.2561033437638,2026-01-23 14:55:08
15830,300,1,56,241,국보,보은 법주사 팔상전,報恩 法住寺 捌相殿,충북,보은군,법주사,11,33,0000550000000,N,1113300550000,127.833098082724,36.5419417095503,2026-04-15 15:25:03
15830,300,1,57,303,국보,순천 송광사 국사전,順天 松廣寺 國師殿,전남,순천시,송광사,11,36,0000560000000,N,1113600560000,127.27649252568,35.0018816706123,2026-01-23 14:55:09
15830,300,1,58,304,국보,화순 쌍봉사 철감선사탑,和順 雙峯寺 澈鑒禪師塔,전남,화순군,쌍봉사,11,36,0000570000000,N,1113600570000,127.059222230132,34.8882936734083,2026-01-23 14:55:10
15830,300,1,59,255,국보,청양 장곡사 철조약사여래좌상 및 석조대좌,靑陽 長谷寺 鐵造藥師如來坐像 및 石造臺座,충남,청양군,대한불교조계종 장곡사,11,34,0000580000000,N,1113400580000,126.8595648,36.4173064,2025-06-28 15:55:01
15830,300,1,60,233,국보,원주 법천사지 지광국사탑비,原州 法泉寺址 智光國師塔碑,강원,원주시,원주시,11,51,0000590000000,N,1113200590000,127.764709296462,37.2096197546811,2026-01-23 14:55:10
15830,300,1,61,4,국보,청자 사자형뚜껑 향로,靑磁 獅子形蓋 香爐,서울,용산구,국립중앙박물관,11,11,0000600000000,N,1111100600000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,62,5,국보,청자 어룡형 주전자,靑磁 魚龍形 注子,서울,용산구,국립중앙박물관,11,11,0000610000000,N,1111100610000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,63,283,국보,김제 금산사 미륵전,金堤 金山寺 彌勒殿,전북,김제시,금산사,11,35,0000620000000,N,1113500620000,127.053933184269,35.7231115250509,2026-01-23 14:55:11
15830,300,1,64,234,국보,철원 도피안사 철조비로자나불좌상,鐵原 到彼岸寺 鐵造毘盧遮那佛坐像,강원,철원군,도피안사,11,51,0000630000000,N,1113200630000,0,0,2025-11-18 16:55:02
15830,300,1,65,242,국보,보은 법주사 석련지,報恩 法住寺 石蓮池,충북,보은군,법주사,11,33,0000640000000,N,1113300640000,127.832483864655,36.541486086488,2026-01-23 14:55:12
15830,300,1,66,6,국보,청자 기린형뚜껑 향로,靑磁 麒麟形蓋 香爐,서울,성북구,간송미술관,11,11,0000650000000,N,1111100650000,126.9967,37.5946,2025-06-26 18:46:08
15830,300,1,67,7,국보,청자 상감연지원앙문 정병,靑磁 象嵌蓮池鴛鴦文 淨甁,서울,성북구,간송미술관,11,11,0000660000000,N,1111100660000,127.0182146,37.589116,2025-06-26 18:46:08
15830,300,1,68,305,국보,구례 화엄사 각황전,求禮 華嚴寺 覺皇殿,전남,구례군,화엄사,11,36,0000670000000,N,1113600670000,127.497211018003,35.257238210658,2026-01-23 14:55:13
15830,300,1,69,8,국보,청자 상감운학문 매병,靑磁 象嵌雲鶴文 梅甁,서울,성북구,간송미술관,11,11,0000680000000,N,1111100680000,127.0182146,37.589116,2025-06-26 18:46:08
15830,300,1,70,199,국보,심지백 개국원종공신녹권,沈之伯 開國原從功臣錄券,부산,서구,동아대학교박물관,11,21,0000690000000,N,1112100690000,129.0193361,35.1046988,2025-06-26 18:46:08
15830,300,1,71,9,국보,훈민정음,訓民正音,서울,성북구,간송미술관,11,11,0000700000000,N,1111100700000,127.0182146,37.589116,2025-06-26 18:46:08
15830,300,1,72,10,국보,"동국정운 권1, 6","東國正韻 卷一, 六",서울,성북구,간송미술관,11,11,0000710000000,N,1111100710000,127.0182146,37.589116,2025-06-26 18:46:08
15830,300,1,73,11,국보,금동계미명삼존불입상,金銅癸未銘三尊佛立像,서울,성북구,간송미술관,11,11,0000720000000,N,1111100720000,127.0182146,37.589116,2025-06-26 18:46:08
15830,300,1,74,12,국보,금동삼존불감,金銅三尊佛龕,서울,성북구,간송미술문화재단,11,11,0000730000000,N,1111100730000,127.0182146,37.589116,2025-06-26 18:46:08
15830,300,1,75,13,국보,청자 오리모양 연적,靑磁 鴨形 硯滴,서울,성북구,간송미술관,11,11,0000740000000,N,1111100740000,127.0182146,37.589116,2025-06-26 18:46:08
15830,300,1,76,376,국보,표충사 청동 은입사 향완,表忠寺 靑銅 銀入絲 香垸,경남,밀양시,표충사,11,38,0000750000000,N,1113800750000,128.9623239,35.533758,2025-12-07 17:25:02
15830,300,1,77,256,국보,이순신 난중일기 및 서간첩 임진장초,李舜臣 亂中日記 및 書簡帖 壬辰狀草,충남,아산시,국가유산청 현충사관리소,11,34,0000760000000,N,1113400760000,127.0320687,36.806545,2026-01-14 14:25:02
15830,300,1,78,338,국보,의성 탑리리 오층석탑,義城 塔里里 五層石塔,경북,의성군,의성군,11,37,0000770000000,N,1113700770000,128.683830177852,36.2552065336905,2026-01-23 15:25:02
15830,300,1,79,14,국보,금동미륵보살반가사유상(1962-1),金銅彌勒菩薩半跏思惟像(1962-1),서울,용산구,국립중앙박물관,11,11,0000780000000,N,1111100780000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,80,15,국보,경주 구황동 금제여래좌상,慶州 九黃洞 金製如來坐像,서울,용산구,국립중앙박물관,11,11,0000790000000,N,1111100790000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,81,16,국보,경주 구황동 금제여래입상,慶州 九黃洞 金製如來立像,서울,용산구,국립중앙박물관,11,11,0000800000000,N,1111100800000,126.980350241652,37.5240413763397,2026-01-09 14:55:02
15830,300,1,82,17,국보,경주 감산사 석조미륵보살입상,慶州 甘山寺 石造彌勒菩薩立像,서울,용산구,국립중앙박물관,11,11,0000810000000,N,1111100810000,126.980350241652,37.5240413763397,2026-01-28 15:55:03
15830,300,1,83,18,국보,경주 감산사 석조아미타여래입상,慶州 甘山寺 石造阿彌陀如來立像,서울,용산구,국립중앙박물관,11,11,0000820000000,N,1111100820000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,84,19,국보,금동미륵보살반가사유상(1962-2),金銅彌勒菩薩半跏思惟像(1962-2),서울,용산구,국립중앙박물관,11,11,0000830000000,N,1111100830000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,85,257,국보,서산 용현리 마애여래삼존상,瑞山 龍賢里 磨崖如來三尊像,충남,서산시,서산시,11,34,0000840000000,N,1113400840000,126.605229576013,36.7738058344123,2026-01-23 15:25:02
15830,300,1,86,20,국보,금동신묘명삼존불입상,金銅辛卯銘三尊佛立像,서울,용산구,삼성문화재단,11,11,0000850000000,N,1111100850000,126.9654442,37.5384272,2026-03-20 11:25:09
15830,300,1,87,21,국보,개성 경천사지 십층석탑,開城 敬天寺址 十層石塔,서울,용산구,국립중앙박물관,11,11,0000860000000,N,1111100860000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,88,339,국보,금관총 금관 및 금제 관식,金冠塚 金冠 및 金製 冠飾,경북,경주시,국립경주박물관,11,37,0000870000000,N,1113700870000,129.227912382125,35.8293874259588,2025-06-26 18:46:08
15830,300,1,89,340,국보,금관총 금제 허리띠,金冠塚 金製 銙帶,경북,경주시,국립경주박물관,11,37,0000880000000,N,1113700880000,129.227912382125,35.8293874259588,2025-06-26 18:46:08
15830,300,1,90,22,국보,평양 석암리 금제 띠고리,平壤 石巖里 金製 鉸具,서울,용산구,국립중앙박물관,11,11,0000890000000,N,1111100890000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,91,23,국보,경주 부부총 금귀걸이,慶州 夫婦塚 金製耳飾,서울,용산구,국립중앙박물관,11,11,0000900000000,N,1111100900000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,92,24,국보,도기 기마인물형 명기,陶器 騎馬人物形 明器,서울,용산구,국립중앙박물관,11,11,0000910000000,N,1111100910000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,93,25,국보,청동 은입사 포류수금문 정병,靑銅 銀入絲 蒲柳水禽文 淨甁,서울,용산구,국립중앙박물관,11,11,0000920000000,N,1111100920000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,94,26,국보,백자 철화포도원숭이문 항아리,白磁 鐵畵葡萄猿文 壺,서울,용산구,국립중앙박물관,11,11,0000930000000,N,1111100930000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,95,27,국보,청자 참외모양 병,靑磁 瓜形 甁,서울,용산구,국립중앙박물관,11,11,0000940000000,N,1111100940000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,96,28,국보,청자 투각칠보문뚜껑 향로,靑磁 透刻七寶文蓋 香爐,서울,용산구,국립중앙박물관,11,11,0000950000000,N,1111100950000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,97,29,국보,청자 구룡형 주전자,靑磁 龜龍形 注子,서울,용산구,국립중앙박물관,11,11,0000960000000,N,1111100960000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,98,30,국보,청자 음각연화당초문 매병,靑磁 陰刻蓮花唐草文 梅甁,서울,용산구,국립중앙박물관,11,11,0000970000000,N,1111100970000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,99,31,국보,청자 상감모란문 항아리,靑磁 象嵌牡丹文 壺,서울,용산구,국립중앙박물관,11,11,0000980000000,N,1111100980000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,100,32,국보,김천 갈항사지 동·서 삼층석탑,金泉 葛項寺址 東·西 三層石塔,서울,용산구,국립중앙박물관,11,11,0000990000000,N,1111100990000,126.980757030004,37.5221291000299,2026-02-12 09:55:02
15830,300,1,101,33,국보,개성 남계원지 칠층석탑,開城 南溪院址 七層石塔,서울,용산구,국립중앙박물관,11,11,0001000000000,N,1111101000000,126.980984368113,37.5223002900538,2026-01-26 10:25:04
15830,300,1,102,34,국보,원주 법천사지 지광국사탑,原州 法泉寺址 智光國師塔,강원,원주시,원주시,11,51,0001010000000,N,1111101010000,0,0,2026-01-26 10:25:05
15830,300,1,103,35,국보,충주 정토사지 홍법국사탑,忠州 淨土寺址 弘法國師塔,서울,용산구,국립중앙박물관,11,11,0001020000000,N,1111101020000,126.981360,37.523423,2025-06-26 18:46:08
15830,300,1,104,210,국보,광양 중흥산성 쌍사자 석등,光陽 中興山城 雙獅子 石燈,광주,북구,국립광주박물관,11,24,0001030000000,N,1112401030000,126.883091194016,35.1890949671163,2025-06-26 18:46:08
15830,300,1,105,36,국보,전 원주 흥법사지 염거화상탑,傳 原州 興法寺址 廉居和尙塔,서울,용산구,국립중앙박물관,11,11,0001040000000,N,1111101040000,126.980619356019,37.5235137101258,2026-01-26 10:25:05
15830,300,1,106,37,국보,산청 범학리 삼층석탑,山淸 泛鶴里 三層石塔,경남,진주시,국립중앙박물관,11,38,0001050000000,N,1111101050000,128.076668,35.189463,2025-06-26 18:04:05
15830,300,1,107,243,국보,계유명전씨아미타불비상,癸酉銘全氏阿彌陀佛碑像,충북,청주시,국립청주박물관,11,33,0001060000000,N,1113301060000,127.512007838177,36.6496642287998,2025-07-08 14:25:04
15830,300,1,108,38,국보,백자 철화포도문 항아리,白磁 鐵畵葡萄文 壺,서울,서대문구,이화여자대학교박물관,11,11,0001070000000,N,1111101070000,0,0,2025-06-26 18:46:08
15830,300,1,109,258,국보,계유명삼존천불비상,癸酉銘三尊千佛碑像,충북,청주시,국립청주박물관,11,33,0001080000000,N,1113401080000,0,0,2025-06-26 18:04:03
15830,300,1,110,341,국보,군위 아미타여래삼존 석굴,軍威 阿彌陀如來三尊 石窟,대구,군위군,군위군,11,22,0001090000000,N,1113701090000,128.64110421392,36.0489946895272,2026-01-23 15:25:03
15830,300,1,111,39,국보,이제현 초상,李齊賢 肖像,서울,용산구,국립중앙박물관,11,11,0001100000000,N,1111101100000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,112,342,국보,안향 초상,安珦 肖像,경북,영주시,소수서원,11,37,0001110000000,N,1113701110000,128.582143373769,36.9258026534505,2025-06-26 18:46:08
15830,300,1,113,343,국보,경주 감은사지 동·서 삼층석탑,慶州 感恩寺址 東·西 三層石塔,경북,경주시,경주시,11,37,0001120000000,N,1113701120000,129.477006979332,35.7481399114246,2026-01-23 15:25:05
15830,300,1,114,40,국보,청자 철화양류문 통형 병,靑磁 鐵畵楊柳文 筒形 甁,서울,용산구,국립중앙박물관,11,11,0001130000000,N,1111101130000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,115,41,국보,청자 상감모란국화문 참외모양 병,靑磁 象嵌牡丹菊花文 瓜形 甁,광주,북구,국립광주박물관,11,24,0001140000000,N,1111101140000,126.980350241652,37.5240413763397,2026-03-26 13:25:04
15830,300,1,116,42,국보,청자 상감당초문 완,靑磁 象嵌唐草文 碗,서울,용산구,국립중앙박물관,11,11,0001150000000,N,1111101150000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,117,43,국보,청자 상감모란문 표주박모양 주전자,靑磁 象嵌牡丹文 瓢形 注子,서울,용산구,국립중앙박물관,11,11,0001160000000,N,1111101160000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,118,306,국보,장흥 보림사 철조비로자나불좌상,長興 寶林寺 鐵造毘盧遮那佛坐像,전남,장흥군,보림사,11,36,0001170000000,N,1113601170000,126.8965153,34.8075776,2025-08-22 10:25:05
15830,300,1,119,44,국보,금동미륵보살반가사유상(1964),金銅彌勒菩薩半跏思惟像(1964),서울,용산구,삼성문화재단,11,11,0001180000000,N,1111101180000,126.9961867,37.5365283,2026-03-20 11:25:11
15830,300,1,120,45,국보,금동연가7년명여래입상,金銅延嘉七年銘如來立像,서울,용산구,국립중앙박물관,11,11,0001190000000,N,1111101190000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,121,221,국보,용주사 동종,龍珠寺 銅鍾,경기,화성시,용주사,11,31,0001200000000,N,1113101200000,126.8311887,37.1994932,2025-06-26 18:46:08
15830,300,1,122,344,국보,안동 하회탈 및 병산탈,安東 河回탈 및 屛山탈,경북,안동시,안동시립민속박물관,11,37,0001210000000,N,1113701210000,128.5281527,36.5465776,2025-06-26 18:46:08
15830,300,1,123,235,국보,양양 진전사지 삼층석탑,襄陽 陳田寺址 三層石塔,강원,양양군,양양군,11,51,0001220000000,N,1113201220000,128.54970669,38.1211098266828,2026-01-23 15:25:12
15830,300,1,124,284,국보,익산 왕궁리 오층석탑 사리장엄구,益山 王宮里 五層石塔 舍利莊嚴具,전북,익산시,국립익산박물관,11,35,0001230000000,N,1113501230000,127.089804075637,35.8012467405827,2025-11-25 15:25:02
15830,300,1,125,46,국보,강릉 한송사지 석조보살좌상,江陵 寒松寺址 石造菩薩坐像,강원,춘천시,국립춘천박물관,11,32,0001240000000,N,1111101240000,127.753878072727,37.863981487097,2025-06-26 18:46:08
15830,300,1,126,47,국보,녹유골호(부석제외함),綠釉骨壺(附石製外函),서울,용산구,국립중앙박물관,11,11,0001250000000,N,1111101250000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,127,345,국보,불국사 삼층석탑 사리장엄구,佛國寺 三層石塔 舍利莊嚴具,경북,경주시,불국사박물관,11,37,0001260000000,N,1113701260000,129.3318932,35.7898809,2025-07-07 11:25:02
15830,300,1,128,76,국보,서울 삼양동 금동관음보살입상,서울 三陽洞 金銅觀音菩薩立像,서울,용산구,국립중앙박물관,11,11,0001270000000,N,1111101270000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,129,222,국보,금동관음보살입상,金銅觀音菩薩立像,서울,용산구,국립중앙박물관,11,11,0001280000000,N,1113101280000,0,0,2025-06-26 18:04:05
15830,300,1,130,77,국보,금동보살입상(1968),金銅菩薩立像(1968),서울,용산구,국립중앙박물관,11,11,0001290000000,N,1111101290000,126.9654442,37.5384272,2025-06-26 18:46:08
15830,300,1,131,346,국보,구미 죽장리 오층석탑,龜尾 竹杖里 五層石塔,경북,구미시,구미시,11,37,0001300000000,N,1113701300000,128.281699692974,36.2485579923652,2026-01-23 15:25:05
15830,300,1,132,78,국보,고려말 화령부 호적 관련 고문서,高麗末 和寧府 戶籍 關聯 古文書,서울,용산구,국립중앙박물관,11,11,0001310000000,N,1111101310000,126.980350241652,37.5240413763397,2025-06-26 18:46:08
15830,300,1,133,347,국보,징비록,懲毖錄,경북,안동시,한국국학진흥원,11,37,0001320000000,N,1113701320000,128.8109461,36.702059,2025-06-26 18:46:08
